timestamp,x,y,z
1082.927893,0.68,-2,-1.57
1082.931251,0.284,-2,-1.77
1082.934695,-0.29,-2,-1.94
1082.938098,-0.858,-2,-2
1082.941466,-1.55,-2,-2
1082.944909,-2,-2,-2
1082.948343,-2,-2,-2
1082.95172,-2,-2,-2
1082.95516,-2,-2,-2
1082.958591,-2,-2,-1.83
1082.962013,-2,-2,-1.37
1082.967789,-2,-2,-0.511
1082.971429,-2,-2,-0.331
1082.974897,-2,-2,-0.265
1082.978255,-2,-2,-0.358
1082.981674,-2,-2,-0.523
1082.985079,-2,-2,-0.607
1082.988515,-2,-2,-0.69
1082.991893,-2,-2,-0.969
1082.995375,-2,-2,-1.41
1082.998748,-1.83,-2,-1.7
1083.002188,-1.16,-1.52,-1.93
1083.005589,-0.417,-1.08,-1.93
1083.009051,0.0915,-0.652,-1.86
1083.012465,0.697,-0.0838,-1.8
1083.015875,1.38,0.601,-1.7
1083.019273,2,1.54,-1.66
1083.022677,2,2,-1.72
1083.026117,2,2,-1.4
1083.029515,2,2,-1.27
1083.032994,2,2,-1.31
1083.036393,2,2,-1.07
1083.039906,2,2,-0.88
1083.043225,2,2,-0.723
1083.046664,2,1.61,-0.571
1083.050107,2,0.951,-0.498
1083.053527,2,0.931,-0.467
1083.056975,2,0.93,-0.528
1083.060349,2,0.512,-0.514
1083.063777,2,-0.246,-0.585
1083.06718,2,-0.901,-0.843
1083.070554,2,-1.64,-1.15
1083.074012,2,-2,-1.32
1083.077412,2,-2,-1.55
1083.081186,2,-2,-1.76
1083.08431,1.81,-2,-1.89
1083.087731,1.17,-2,-2
1083.091116,0.629,-2,-2
1083.094527,0.0649,-2,-2
1083.098614,-0.48,-2,-2
1083.101478,-1.15,-2,-2
1083.104885,-2,-2,-2
1083.108275,-2,-2,-2
1083.111649,-2,-2,-2
1083.115091,-2,-2,-2
1083.118511,-2,-2,-2
1083.121911,-2,-2,-2
1083.12545,-2,-2,-1.67
1083.128742,-2,-2,-1.11
1083.132173,-2,-2,-0.694
1083.135587,-2,-2,-0.533
1083.139003,-2,-2,-0.709
1083.142423,-2,-2,-0.977
1083.145881,-2,-2,-1.37
1083.149241,-2,-2,-1.43
1083.152638,-2,-2,-1.45
1083.156106,-2,-2,-1.86
1083.159443,-2,-2,-2
1083.162889,-2,-2,-2
1083.166354,-1.21,-2,-2
1083.169702,-0.658,-1.48,-2
1083.173137,-0.0248,-0.65,-2
1083.176554,0.386,-0.03,-2
1083.179978,0.767,1.01,-2
1083.183466,1.48,1.53,-2
1083.186924,2,2,-2
1083.190405,2,2,-2
1083.193674,2,2,-2
1083.19708,2,2,-2
1083.200699,2,2,-2
1083.203966,2,2,-2
1083.207397,2,1.38,-2
1083.210751,2,0.655,-1.99
1083.214207,2,0.316,-1.51
1083.217553,2,0.0652,-0.992
1083.220976,2,-0.175,-0.533
1083.224424,2,-0.507,-0.276
1083.22787,2,-1.09,-0.0861
1083.231251,2,-2,0.309
1083.234925,2,-2,0.512
1083.23816,2,-2,-0.0276
1083.241505,2,-2,-1.52
1083.244963,2,-2,-2
1083.248338,1.33,-2,-2
1083.251756,1.21,-2,-2
1083.255175,2,-2,-2
1083.258559,2,-2,-2
1083.261981,1.78,-2,-2
1083.265375,0.719,-2,-2
1083.268877,-0.0335,-2,-2
1083.272287,-0.785,-2,-2
1083.275665,-1.63,-2,-2
1083.279063,-2,-2,-2
1083.282471,-2,-2,-2
1083.285864,-2,-2,-2
1083.28925,-2,-2,-2
1083.29268,-2,-2,-1.52
1083.296115,-2,-2,-1.08
1083.300036,-2,-2,-0.654
1083.302991,-2,-2,-0.294
1083.306423,-2,-2,-0.112
1083.30988,-2,-2,-0.0395
1083.313241,-2,-2,-0.0756
1083.316658,-2,-2,-0.0947
1083.320109,-2,-2,0.0129
1083.323573,-2,-2,0.106
1083.326943,-2,-1.92,-0.249
1083.330384,-2,-1.15,-0.74
1083.333806,-2,-0.453,-1.17
1083.337206,-2,0.162,-1.43
1083.340586,-2,0.729,-1.55
1083.343992,-1.35,1.53,-1.85
1083.347378,-0.47,2,-2
1083.350881,0.0813,2,-2
1083.35428,0.684,2,-2
1083.35763,1.19,2,-2
1083.361069,1.67,2,-2
1083.364527,2,2,-1.95
1083.367931,2,2,-1.94
1083.371342,1.39,2,1.69
1083.37486,2,1.45,-2
1083.37817,2,1.77,-2
1083.381539,2,0.487,-1.31
1083.385188,2,0.323,-0.457
1083.388452,2,0.178,-1.47
1083.391905,2,-0.043,-1.67
1083.395238,2,-0.979,-1.73
1083.398649,2,-2,-1.82
1083.402086,2,-2,-1.96
1083.40551,2,-2,-2
1083.40887,1.66,-2,-1.8
1083.412316,0.765,-2,-1.98
1083.415712,-0.262,-2,-2
1083.419174,-1.08,-2,-1.56
1083.422599,-1.16,-2,-0.569
1083.425998,-0.915,-2,-0.0274
1083.429445,-0.902,-2,-0.342
1083.432921,-1.67,-2,-0.508
1083.436344,-2,-2,-0.577
1083.43971,-2,-2,-0.529
1083.443147,-2,-2,-0.343
1083.446552,-2,-2,-0.229
1083.449977,-2,-2,-0.284
1083.453405,-2,-2,-0.42
1083.456868,-2,-2,-0.538
1083.46027,-2,-2,-0.519
1083.463692,-2,-2,-0.872
1083.467119,-2,-1.88,-1.31
1083.470533,-2,-1.2,-1.68
1083.473984,-2,-0.439,-1.8
1083.477385,-2,0.174,-1.77
1083.480865,-2,0.912,-1.71
1083.484236,-1.84,1.5,-1.75
1083.487648,-1.49,2,-1.69
1083.491027,-1.23,2,-1.6
1083.494451,-1.03,2,-1.81
1083.497856,-0.687,2,-1.19
1083.501316,0.0216,2,-1.09
1083.504736,-0.559,2,-0.0137
1083.508213,1.23,2,1.17
1083.511543,2,2,-1.99
1083.514991,2,2,-2
1083.518371,2,2,-1.2
1083.521928,2,2,-1.36
1083.525215,2,2,-1.59
1083.528575,2,2,-1.13
1083.532013,2,1.17,-0.445
1083.535412,2,0.356,-0.426
1083.538857,2,-0.385,-0.69
1083.542272,2,-1.04,-0.762
1083.545645,1.91,-1.68,-0.785
1083.549057,1.23,-2,-0.979
1083.552511,0.499,-2,-1.03
1083.556039,-0.125,-2,-0.968
1083.559367,-0.671,-2,-0.753
1083.562865,-1.02,-2,-0.501
1083.566267,-1.16,-2,0.0306
1083.569681,-1.09,-2,0.15
1083.573172,-1.11,-2,0.111
1083.576536,-1.33,-2,0.0795
1083.579982,-1.66,-2,0.105
1083.583411,-2,-2,0.234
1083.586859,-2,-2,0.325
1083.590283,-2,-2,0.416
1083.593666,-2,-2,0.358
1083.597095,-2,-2,0.287
1083.600596,-2,-2,0.146
1083.603948,-2,-2,0.0403
1083.607406,-2,-2,-0.12
1083.61086,-1.96,-2,-0.372
1083.614225,-1.79,-2,-0.494
1083.617705,-1.58,-2,-0.504
1083.62103,-1.52,-1.87,-0.61
1083.624461,-1.43,-1.36,-0.737
1083.627885,-1.31,-0.821,-0.893
1083.631333,-1.09,0.0337,-1.22
1083.63476,-0.787,0.699,-1.36
1083.638185,-0.604,1.31,-1.37
1083.641599,-0.41,1.89,-1.29
1083.645043,-0.197,2,2
1083.648455,1.71,2,-1.96
1083.651878,2,2,-1.53
1083.655255,2,2,-2
1083.658627,2,2,-1.16
1083.66207,2,2,-2
1083.665502,2,2,-2
1083.66923,2,2,-2
1083.672338,2,2,-1.97
1083.675753,2,2,-1.68
1083.679184,2,2,-1.66
1083.682567,2,0.938,-1.91
1083.685985,2,0.0519,-2
1083.689452,1.31,-0.782,-2
1083.692851,0.558,-1.67,-2
1083.696292,-0.0906,-2,-2
1083.699798,-0.557,-2,-1.69
1083.703127,-1.03,-2,-1.3
1083.706553,-1.26,-2,-0.867
1083.709977,-1.41,-2,-0.557
1083.713376,-1.52,-2,-0.271
1083.716887,-1.75,-2,0.179
1083.720261,-1.97,-2,0.293
1083.723677,-1.97,-2,0.2
1083.727072,-1.96,-2,0.135
1083.730496,-2,-2,0.173
1083.733971,-2,-2,0.224
1083.737386,-2,-2,0.0997
1083.740853,-2,-2,-0.109
1083.744215,-2,-2,-0.264
1083.747628,-2,-2,-0.382
1083.751024,-1.98,-2,-0.555
1083.754456,-1.79,-2,-0.705
1083.757899,-1.61,-2,-0.875
1083.761312,-1.49,-2,-0.889
1083.764697,-1.41,-2,-0.875
1083.768136,-1.27,-1.58,-1.03
1083.771523,-1.13,-1.1,-1.17
1083.775026,-0.914,-0.562,-1.36
1083.778394,-0.736,-0.000915,-1.47
1083.781848,-0.64,0.512,-1.46
1083.785237,-0.505,1.21,-1.45
1083.788661,-0.393,1.94,-0.82
1083.792093,0.158,2,0.117
1083.79552,1.34,2,-1.08
1083.798948,2,2,-2
1083.802392,2,2,-1.5
1083.805871,2,2,-0.933
1083.809254,2,2,-1.56
1083.812585,2,2,-1.97
1083.816045,2,2,-1.74
1083.819427,2,2,-1.44
1083.822868,2,2,-1.42
1083.826229,2,2,-1.33
1083.829642,2,1.9,-1.27
1083.833075,2,0.913,-1.23
1083.836518,2,-0.458,-0.909
1083.839916,2,-1.37,-0.785
1083.84335,1.61,-1.89,-0.97
1083.846835,0.916,-2,-1.08
1083.850186,0.338,-2,-1.06
1083.8536,-0.463,-2,-1.02
1083.857077,-0.868,-2,-0.897
1083.86047,-1.26,-2,-0.731
1083.863886,-1.56,-2,-0.473
1083.867348,-1.77,-2,-0.106
1083.870843,-1.74,-2,0.0611
1083.8742,-1.7,-2,-0.075
1083.877621,-1.85,-2,-0.169
1083.881032,-2,-2,-0.203
1083.884574,-2,-2,-0.166
1083.887856,-2,-2,-0.0841
1083.891253,-2,-2,-0.0795
1083.89469,-2,-2,-0.166
1083.898125,-2,-2,-0.18
1083.901502,-2,-2,-0.19
1083.904965,-2,-2,-0.24
1083.908386,-2,-2,-0.362
1083.911833,-2,-2,-0.447
1083.915197,-2,-2,-0.464
1083.918608,-1.94,-2,-0.557
1083.922035,-1.77,-1.55,-0.649
1083.925479,-1.65,-1.15,-0.743
1083.92886,-1.53,-0.748,-0.844
1083.932294,-1.3,-0.321,-0.999
1083.935729,-1.03,0.149,-1.26
1083.939156,-0.721,0.72,-1.36
1083.942551,-0.517,1.09,-1.33
1083.945963,-0.36,1.38,-1.13
1083.9494,-0.193,1.64,-0.928
1083.952828,0.0209,2,0.508
1083.956356,1.12,2,0.735
1083.959646,2,2,-1.9
1083.963156,2,2,-2
1083.966534,2,2,-1.09
1083.969988,2,2,-0.816
1083.973333,2,2,-1.3
1083.976724,2,2,-1.05
1083.98016,2,2,-0.769
1083.983714,2,2,-0.713
1083.987073,2,1.05,-0.323
1083.990469,2,0.256,-0.12
1083.993882,2,-0.41,-0.197
1083.997337,2,-0.956,-0.456
1084.000741,2,-1.32,-0.726
1084.004155,2,-1.81,-0.863
1084.007535,1.8,-2,-0.825
1084.010947,1.09,-2,-0.898
1084.014376,0.485,-2,-0.982
1084.017827,-0.0952,-2,-1.05
1084.021221,-0.631,-2,-0.953
1084.024622,-1.24,-2,-0.77
1084.028032,-1.5,-2,-0.496
1084.031437,-1.45,-2,-0.0827
1084.034868,-1.26,-2,-0.126
1084.038334,-1.29,-2,-0.505
1084.041801,-1.78,-2,-0.655
1084.045154,-2,-2,-0.713
1084.04856,-2,-2,-0.619
1084.051993,-2,-2,-0.452
1084.055406,-2,-2,-0.295
1084.05882,-2,-2,-0.296
1084.062248,-2,-2,-0.348
1084.065752,-2,-2,-0.352
1084.069092,-2,-2,-0.349
1084.072548,-2,-2,-0.353
1084.075929,-2,-2,-0.32
1084.079377,-2,-2,-0.282
1084.082824,-2,-2,-0.263
1084.086232,-2,-1.87,-0.319
1084.089737,-2,-1.36,-0.524
1084.093085,-2,-0.99,-0.671
1084.096518,-1.74,-0.562,-0.881
1084.100014,-1.43,-0.0651,-1.13
1084.103374,-1.16,0.372,-1.31
1084.106843,-0.843,0.939,-1.44
1084.110215,-0.628,1.38,-1.46
1084.113622,-0.386,1.72,-1.37
1084.117053,-0.0734,2,-1.28
1084.120479,0.306,2,-1.24
1084.123903,0.905,2,-1.26
1084.127356,1.4,2,-1.35
1084.130829,1.85,2,-1.45
1084.134204,1.56,2,1.05
1084.137693,2,2,-1.97
1084.141191,2,1.85,-2
1084.144689,2,1.72,-2
1084.148187,2,2,-0.225
1084.151685,2,2,-1.03
1084.155183,2,2,-1.86
1084.158167,2,1.13,-1.78
1084.161501,2,-0.0938,-1.05
1084.164914,2,-1.28,-0.725
1084.168349,2,-1.98,-0.81
1084.171828,2,-2,-0.469
1084.175174,2,-2,-0.0201
1084.178591,2,-2,0.27
1084.182032,2,-2,0.381
1084.185398,2,-2,0.315
1084.188825,1.9,-2,0.194
1084.192256,1.27,-2,0.103
1084.195665,0.944,-2,0.0798
1084.199061,0.733,-2,0.0232
1084.202505,0.578,-2,-0.0642
1084.206002,0.398,-2,-0.175
1084.209394,0.0952,-2,-0.315
1084.212828,-0.246,-2,-0.415
1084.216678,-0.661,-2,-0.514
1084.219682,-0.793,-2,-0.737
1084.223112,-1.06,-2,-0.758
1084.226455,-1.5,-2,-0.704
1084.229882,-1.7,-2,-0.634
1084.233363,-1.9,-2,-0.484
1084.236833,-2,-2,-0.39
1084.240195,-2,-2,-0.337
1084.243613,-2,-1.77,-0.289
1084.247003,-2,-1.49,-0.237
1084.250448,-2,-1.1,-0.324
1084.253869,-2,-0.665,-0.442
1084.257294,-2,-0.29,-0.704
1084.260713,-2,0.347,-0.9
1084.26413,-2,0.795,-0.794
1084.26754,-2,1.1,-0.371
1084.270937,-2,1.47,0.0749
1084.27438,-2,1.82,0.317
1084.27781,-1.95,2,0.0643
1084.281182,-1.43,2,-0.469
1084.284622,-0.876,2,-0.917
1084.288008,-0.406,2,-1.03
1084.291427,0.181,2,1.69
1084.294871,2,2,1.62
1084.298275,2,2,-2
1084.301707,2,2,-2
1084.30511,2,2,-1.11
1084.308484,2,2,-1.99
1084.311947,2,2,-2
1084.315325,2,2,-2
1084.318737,2,1.51,-2
1084.32218,2,0.304,-2
1084.325584,2,-0.799,-2
1084.329012,1.88,-2,-2
1084.332385,0.894,-2,-2
1084.335803,0.162,-2,-2
1084.339256,-0.548,-2,-2
1084.342646,-1.18,-2,-1.5
1084.346062,-1.36,-2,-0.671
1084.349513,-0.768,-2,0.0459
1084.352933,-0.683,-2,0.338
1084.356384,-1.08,-2,0.105
1084.3598,-1.64,-2,-0.0604
1084.363211,-2,-2,-0.00628
1084.366656,-2,-2,0.11
1084.370065,-2,-2,0.128
1084.373473,-2,-2,0.0143
1084.376963,-2,-2,-0.117
1084.380347,-2,-2,-0.177
1084.383824,-2,-2,-0.361
1084.387239,-2,-2,-0.639
1084.390615,-2,-2,-0.794
1084.394009,-1.97,-2,-0.887
1084.397424,-1.92,-2,-1.11
1084.400878,-1.93,-1.53,-1.38
1084.404281,-1.8,-0.903,-1.64
1084.407667,-1.58,-0.186,-1.92
1084.411095,-1.37,0.75,-2
1084.414546,-1.2,1.24,-1.99
1084.417943,-1.08,1.77,-1.84
1084.421336,-1.03,2,-1.77
1084.424813,-1.04,2,-1.7
1084.428211,-0.547,2,-1.17
1084.431578,0.109,2,-1.28
1084.435054,0.272,2,-1.35
1084.438482,0.404,2,-1.38
1084.44191,0.911,2,0.117
1084.445308,1.5,2,0.0394
1084.44869,2,2,-2
1084.452161,2,2,-2
1084.455534,2,2,-0.802
1084.458913,2,2,-1.13
1084.462346,2,2,-1.34
1084.466015,2,2,-1.24
1084.4692,2,1.54,-1.32
1084.472585,2,0.741,-1.31
1084.476016,2,-0.0165,-1.39
1084.479438,2,-0.726,-1.54
1084.482953,1.76,-1.63,-1.44
1084.48626,1.23,-2,-1.6
1084.489749,0.72,-2,-1.74
1084.493156,0.123,-2,-1.62
1084.496552,-0.459,-2,-1.25
1084.499979,-0.947,-2,-0.87
1084.503372,-1.05,-2,-0.467
1084.506833,-0.705,-2,-0.0562
1084.510194,-0.309,-2,0.48
1084.513608,-0.461,-2,0.565
1084.517064,-1.25,-2,0.455
1084.520486,-1.68,-2,0.392
1084.523934,-1.83,-2,0.358
1084.527328,-1.69,-2,0.361
1084.530794,-1.49,-2,0.115
1084.534205,-1.52,-2,-0.00518
1084.537628,-1.79,-2,-0.0189
1084.54106,-1.99,-2,-0.171
1084.54449,-1.99,-2,-0.427
1084.54796,-1.62,-2,-0.597
1084.551379,-1.46,-2,-0.579
1084.554785,-1.47,-2,-0.665
1084.558217,-1.51,-1.51,-0.826
1084.561615,-1.52,-0.964,-0.994
1084.565049,-1.37,-0.154,-1.27
1084.568451,-1.21,0.463,-1.42
1084.571903,-1.1,1.05,-1.42
1084.575462,-1.03,1.52,-1.28
1084.57881,-0.948,1.94,-1.09
1084.582184,-0.747,2,-0.984
1084.585606,-0.528,2,-1.03
1084.589037,-0.267,2,-1.21
1084.592402,-0.0205,2,-1.36
1084.595864,0.158,2,-1.13
1084.599343,0.251,2,2
1084.602661,2,2,-1.74
1084.606049,2,2,-1.47
1084.609474,2,2,-1.99
1084.612904,2,2,-0.77
1084.616332,2,2,-1.72
1084.619729,2,2,-1.37
1084.623166,2,2,-1.34
1084.626574,2,1.67,-1.52
1084.629981,2,0.701,-1.59
1084.63342,2,-0.609,-1.37
1084.636805,1.87,-1.17,-1.57
1084.640218,1.37,-1.83,-1.69
1084.643654,0.765,-2,-1.67
1084.647062,0.197,-2,-1.45
1084.650483,-0.379,-2,-1
1084.65392,-0.605,-2,-0.615
1084.657335,-0.737,-2,-0.326
1084.660786,-0.798,-2,-0.00738
1084.664185,-0.831,-2,0.383
1084.667648,-0.802,-2,0.456
1084.671078,-1.12,-2,0.39
1084.674525,-1.47,-2,0.394
1084.680306,-1.6,-2,0.457
1084.68389,-1.55,-2,0.381
1084.687347,-1.51,-2,0.128
1084.69079,-1.54,-2,-0.125
1084.694186,-1.73,-2,-0.232
1084.697576,-1.85,-2,-0.371
1084.70099,-1.72,-2,-0.551
1084.704392,-1.49,-2,-0.664
1084.70782,-1.34,-2,-0.691
1084.711254,-1.31,-2,-0.655
1084.714685,-1.34,-1.72,-0.727
1084.718068,-1.29,-1.25,-0.845
1084.721506,-1.19,-0.718,-1.04
1084.724938,-1.04,-0.203,-1.27
1084.728339,-0.936,0.314,-1.5
1084.73179,-0.771,1.04,-1.51
1084.73517,-0.71,1.42,-1.26
1084.738595,-0.615,1.71,-0.973
1084.741995,-0.513,2,-0.834
1084.745394,-0.343,2,-0.97
1084.748845,-0.0472,2,-1.27
1084.752291,0.17,2,-1.03
1084.755677,-1.37,2,2
1084.759102,2,2,1.17
1084.762495,2,2,-1.47
1084.765933,2,2,-2
1084.769444,2,2,-1.54
1084.772818,2,2,-2
1084.77619,2,2,-2
1084.779569,2,2,-2
1084.783037,2,2,-2
1084.786457,2,1.56,-2
1084.78991,1.98,0.535,-2
1084.793285,1.13,-0.634,-2
1084.796816,0.832,-1.98,-2
1084.800165,0.115,-2,-2
1084.803577,-0.448,-2,-2
1084.806971,-0.896,-2,-1.84
1084.810399,-1,-2,-1.14
1084.813831,-0.908,-2,-0.321
1084.817245,-0.483,-2,0.379
1084.820642,-0.458,-2,0.674
1084.824114,-0.97,-2,0.427
1084.827465,-1.62,-2,0.367
1084.830918,-1.87,-2,0.594
1084.834881,-1.7,-2,0.799
1084.837822,-1.47,-2,0.765
1084.841204,-1.35,-2,0.455
1084.844581,-1.51,-2,0.231
1084.847968,-1.7,-2,-0.121
1084.851422,-1.86,-2,-0.374
1084.855452,-1.69,-2,-0.603
1084.858272,-1.4,-2,-0.793
1084.861675,-1.25,-2,-0.836
1084.865071,-1.22,-1.88,-1.01
1084.868501,-1.18,-1,-1.25
1084.871972,-1.16,-0.325,-1.41
1084.875361,-1.09,0.296,-1.48
1084.878795,-1,0.866,-1.5
1084.882223,-0.903,1.58,-1.45
1084.885623,-0.68,1.99,-1.34
1084.889041,-0.471,2,-1.27
1084.892462,-0.305,2,-1.23
1084.895899,-0.145,2,-1.17
1084.899323,0.0723,2,-1.13
1084.902793,0.21,2,-1.05
1084.906216,0.435,2,-0.897
1084.909584,0.807,2,-0.828
1084.912989,1.1,2,-0.761
1084.916474,1.33,2,-0.691
1084.919853,1.48,2,-0.626
1084.923323,1.65,2,-0.537
1084.926771,1.8,1.79,-0.448
1084.930142,1.99,1.23,-0.302
1084.933551,2,0.561,-0.136
1084.936955,2,0.107,-0.0188
1084.940386,2,-0.307,0.04
1084.94382,2,-0.559,0.147
1084.947256,2,-0.989,0.355
1084.950676,2,-1.46,0.545
1084.954082,2,-1.69,0.522
1084.957463,2,-1.9,0.524
1084.960896,2,-2,0.592
1084.964316,1.98,-2,0.73
1084.967851,1.99,-2,0.843
1084.971146,1.99,-2,0.871
1084.974552,1.91,-2,0.945
1084.977954,1.79,-2,0.999
1084.981348,1.67,-2,1.01
1084.984772,1.54,-2,0.973
1084.988187,1.43,-2,0.915
1084.991627,1.32,-2,0.832
1084.995032,1.2,-2,0.742
1084.998463,1.08,-2,0.672
1085.001883,0.922,-1.8,0.6
1085.00529,0.82,-1.57,0.545
1085.008771,0.712,-1.31,0.474
1085.01217,0.612,-1.09,0.408
1085.015604,0.527,-0.824,0.307
1085.018995,0.37,-0.508,0.193
1085.022568,0.258,-0.318,0.251
1085.025902,0.168,-0.17,0.271
1085.029312,0.114,0.057,0.21
1085.032857,0.0261,0.234,0.16
1085.036154,-0.119,0.448,0.134
1085.039627,-0.213,0.555,0.14
1085.042988,-0.284,0.632,0.158
1085.046423,-0.33,0.68,0.17
1085.049924,-0.371,0.701,0.193
1085.053281,-0.436,0.672,0.22
1085.05676,-0.479,0.622,0.249
1085.060162,-0.505,0.534,0.279
1085.06356,-0.506,0.422,0.31
1085.067013,-0.492,0.281,0.363
1085.07043,-0.452,0.0703,0.398
1085.073844,-0.412,-0.0894,0.435
1085.077264,-0.36,-0.247,0.464
1085.080767,-0.291,-0.382,0.49
1085.084152,-0.203,-0.544,0.526
1085.087537,-0.119,-0.653,0.553
1085.091006,-0.0334,-0.746,0.582
1085.094416,0.057,-0.817,0.587
1085.097846,0.151,-0.861,0.58
